PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,Time in Seconds,Time
0,1,1,23.28390625,42685,17.115587307146416,1012.2761905926368,8.110785539022848,1676507340.120828,2023-02-15 16:29:00.120836
0,1,1,23.2833203125,42471,17.11555717874652,1012.2802724083158,8.076775219613152,1676507341.319368,2023-02-15 16:29:01.319376
0,1,1,23.2833203125,42642,17.120347284359298,1012.2836560670355,8.04858213612307,1676507342.5189197,2023-02-15 16:29:02.518928
0,1,1,23.28234375,42858,17.129877844431192,1012.2887672432544,8.005995297360913,1676507343.7190237,2023-02-15 16:29:03.719033
0,1,1,23.28078125,42642,17.14896133601522,1012.2844255939935,8.042170348307604,1676507344.9194813,2023-02-15 16:29:04.919489
0,1,1,23.2798046875,42771,17.144119775151943,1012.2827694562351,8.055969484971289,1676507346.1220894,2023-02-15 16:29:06.122099
0,1,1,23.27921875,42858,17.15367230907045,1012.2885430495897,8.007863298066006,1676507347.3271651,2023-02-15 16:29:07.327173
0,1,1,23.278828125,42901,17.158443832399378,1012.2878805906812,8.013382964066952,1676507348.5271063,2023-02-15 16:29:08.527115
0,1,1,23.2782421875,43163,17.172789759928758,1012.2868869025574,8.021662466557798,1676507349.7281628,2023-02-15 16:29:09.728171
0,1,1,23.2782421875,43207,17.16320547842841,1012.2851950861321,8.035758854563776,1676507350.92925,2023-02-15 16:29:10.929258
0,1,1,23.2770703125,42988,17.16314507460332,1012.2882831540039,8.01002877064128,1676507352.1233099,2023-02-15 16:29:12.123318
0,1,1,23.2762890625,43251,17.16310480579886,1012.2886500449598,8.0069718034921,1676507353.3165212,2023-02-15 16:29:13.316531
0,1,1,23.27765625,43384,17.15838344328119,1012.290968659873,7.987652924414417,1676507354.5107286,2023-02-15 16:29:14.510737
0,1,1,23.2778515625,43251,17.158393508082703,1012.2896080750204,7.9989894184656745,1676507355.711908,2023-02-15 16:29:15.711916
0,1,1,23.2782421875,43384,17.14883055652444,1012.2885787190867,8.00756609676181,1676507356.9075294,2023-02-15 16:29:16.907538
0,1,1,23.277265625,43207,17.13919800173994,1012.2886143842101,8.0072689319022,1676507358.117687,2023-02-15 16:29:18.117695
0,0,0,23.2762890625,43562,17.13435691318999,1012.2903418565262,7.992875494925968,1676507359.310614,2023-02-15 16:29:19.310623
0,0,0,23.2766796875,43518,17.134377017394595,1012.2977715703495,7.930970754096337,1676507360.5102432,2023-02-15 16:29:20.510251
0,0,0,23.27609375,43518,17.13434686111856,1012.2967778706187,7.939250287795168,1676507361.703318,2023-02-15 16:29:21.703327
0,0,0,23.275703125,43562,17.13432675703744,1012.2961154042913,7.944769979250726,1676507362.9029613,2023-02-15 16:29:22.902970
0,0,0,23.2751171875,43340,17.13908740130994,1012.2900462788991,7.995338269856114,1676507364.0957687,2023-02-15 16:29:24.095777
0,0,0,23.2747265625,43607,17.153440878330482,1012.2893838160551,8.00085796200562,1676507365.2890134,2023-02-15 16:29:25.289022
0,0,0,23.2735546875,43562,17.16296386758053,1012.2806292117682,8.073802283354278,1676507366.48875,2023-02-15 16:29:26.488759
0,0,0,23.2731640625,43562,17.158151958534308,1012.2850421627234,8.037033029031239,1676507367.681795,2023-02-15 16:29:27.681803
0,0,0,23.2723828125,43652,17.177279962887777,1012.288792644223,8.005783654351692,1676507368.8816464,2023-02-15 16:29:28.881655
0,0,0,23.27140625,43833,17.17243723884438,1012.2854446856177,8.033679164847094,1676507370.0746481,2023-02-15 16:29:30.074657
0,0,0,23.2716015625,43697,17.172447310524756,1012.2857759170093,8.030919309960181,1676507371.274247,2023-02-15 16:29:31.274254
0,0,0,23.271015625,43969,17.158041252291746,1012.2898576161522,7.996910222298754,1676507372.4671674,2023-02-15 16:29:32.467177
0,1,1,23.270625,43878,17.181981838018515,1012.2807361675187,8.072911113247924,1676507373.6603932,2023-02-15 16:29:33.660402
0,1,1,23.2700390625,43969,17.172366737659218,1012.2797424770827,8.081190682318429,1676507374.853344,2023-02-15 16:29:34.853352
0,1,1,23.26828125,44106,17.172276094763223,1012.2767614074971,8.106029414659726,1676507376.0465412,2023-02-15 16:29:36.046549
0,0,0,23.267890625,44477,17.157880229481307,1012.2777907369295,8.097452876112952,1676507377.239511,2023-02-15 16:29:37.239519
0,0,0,23.2673046875,44060,17.148267238513373,1012.2751052588434,8.11982872670037,1676507378.4323416,2023-02-15 16:29:38.432350
0,0,0,23.26671875,44523,17.138655078077075,1012.2774951417877,8.099915821700224,1676507379.625337,2023-02-15 16:29:39.625346
0,0,0,23.266328125,44430,17.133844283790044,1012.2768326806307,8.105435555211013,1676507380.8196516,2023-02-15 16:29:40.819660
0,0,0,23.2669140625,44477,17.124293647733936,1012.2829017324061,8.05486734351886,1676507382.0126963,2023-02-15 16:29:42.012705
0,0,0,23.266328125,44523,17.10989384873475,1012.2785244656086,8.091339334938722,1676507383.2057922,2023-02-15 16:29:43.205801
0,1,1,23.26671875,44523,17.114703617650644,1012.2825705001975,8.057627211556335,1676507384.3987982,2023-02-15 16:29:44.398807
0,1,1,23.266328125,44711,17.105104361868797,1012.2869833920563,8.0208585067271,1676507385.5918927,2023-02-15 16:29:45.591901
0,1,1,23.266328125,44758,17.105104361868797,1012.2903669633624,7.992666302912374,1676507386.784828,2023-02-15 16:29:46.784836
0,1,2,23.2659375,44806,17.090717044772788,1012.2863209246976,8.026378250022066,1676507387.9787881,2023-02-15 16:29:47.978793
