PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,TimeinSeconds,Time
0,0,0,23.1200390625,50195,17.2892534976174,1012.3365846329722,7.607584388904041,1676509013.748949,2023-02-15 16:56:53.748957
0,0,0,23.1221875,50136,17.279774155756034,1012.3385375491532,7.591313161473531,1676509014.9423363,2023-02-15 16:56:54.942344
0,0,0,23.124140625,50106,17.27508025642875,1012.3384677358621,7.591894828571708,1676509016.143056,2023-02-15 16:56:56.143064
0,0,0,23.1258984375,50404,17.27517128155008,1012.3431408768485,7.55295944399257,1676509017.3372612,2023-02-15 16:56:57.337269
0,0,0,23.128828125,50374,17.280118115474398,1012.3396532580304,7.582017355141853,1676509018.5363772,2023-02-15 16:56:58.536385
0,0,0,23.130390625,50464,17.27060896729699,1012.332155047798,7.644490720292952,1676509019.7290497,2023-02-15 16:56:59.729059
0,0,0,23.1325390625,50706,17.2755151694021,1012.3290335578309,7.670498368079056,1676509020.9300327,2023-02-15 16:57:00.930041
0,0,0,23.1344921875,50495,17.275616317453892,1012.3289636245219,7.671081039561485,1676509022.1229863,2023-02-15 16:57:02.122995
0,0,0,23.13703125,50676,17.266157959240786,1012.3281961041222,7.677475880678801,1676509023.3226924,2023-02-15 16:57:03.322700
0,0,0,23.1380078125,50585,17.266208510309745,1012.3315440285687,7.649581608659522,1676509024.523542,2023-02-15 16:57:04.523551
0,0,0,23.13859375,50676,17.266238841200046,1012.3240806299419,7.711765333973071,1676509025.7250519,2023-02-15 16:57:05.725061
0,0,0,23.139765625,50920,17.256710379806425,1012.3311427606812,7.652924892712056,1676509026.9271965,2023-02-15 16:57:06.927205
0,0,0,23.14015625,50858,17.256730590718377,1012.328422426954,7.675590199383469,1676509028.1262872,2023-02-15 16:57:08.126296
0,0,0,23.14171875,51259,17.247223061573514,1012.3327642345555,7.639415102188327,1676509029.327389,2023-02-15 16:57:09.327396
0,0,0,23.1426953125,51042,17.237685966532972,1012.3428780411338,7.555149318342011,1676509030.521328,2023-02-15 16:57:10.521333
0,0,0,23.145234375,51166,17.233023680808273,1012.3404189972597,7.575637412871609,1676509031.7147117,2023-02-15 16:57:11.714717
0,0,0,23.14484375,51228,17.22341704070946,1012.3397564081013,7.581157935057026,1676509032.9081933,2023-02-15 16:57:12.908199
0,0,0,23.145234375,51508,17.204266691954185,1012.34211047174,7.561544496496695,1676509034.1014183,2023-02-15 16:57:14.101423
0,0,0,23.145234375,51571,17.19947456072461,1012.3336531003771,7.632009260387492,1676509035.300565,2023-02-15 16:57:15.300573
0,0,0,23.1442578125,51539,17.175466589078226,1012.3404539964464,7.575345808747147,1676509036.5003598,2023-02-15 16:57:16.500369
0,0,0,23.1442578125,51383,17.170675670817218,1012.3370710528638,7.603531653102154,1676509037.694106,2023-02-15 16:57:17.694115
0,0,0,23.1458203125,51665,17.1515944048345,1012.3363384536729,7.60963549735877,1676509038.8873365,2023-02-15 16:57:18.887346
0,0,0,23.14796875,51571,17.142125234619176,1012.3382911985317,7.593365694141348,1676509040.086846,2023-02-15 16:57:20.086855
